CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
11915,56,3,374.82,3,2,2,322,7,Potential Loyalists
11916,27,3,285.26,4,2,2,422,8,Potential Loyalists
11917,60,1,140.56,3,1,1,311,5,Potential Loyalists
11918,40,1,84.01,4,1,1,411,6,Potential Loyalists
11919,85,1,65.87,3,1,1,311,5,Potential Loyalists
11920,28,1,183.81,4,1,1,411,6,Potential Loyalists
11921,40,2,375.74,4,2,2,422,8,Potential Loyalists
11922,82,2,453.82,3,2,2,322,7,Potential Loyalists
11923,88,3,243.19,3,2,2,322,7,Potential Loyalists
11924,35,2,601.98,4,2,2,422,8,Potential Loyalists
11925,51,3,663.1,3,2,2,322,7,Potential Loyalists
11926,102,1,136.04,2,1,1,211,4,About To Sleep
11927,19,3,186.02,5,2,1,521,8,Potential Loyalists
11928,103,1,29.54,2,1,1,211,4,About To Sleep
11929,16,3,233.64,5,2,2,522,9,Potential Loyalists
11930,108,1,188.7,2,1,1,211,4,About To Sleep
11931,28,3,181.61,4,2,1,421,7,Potential Loyalists
11932,22,1,18.35,4,1,1,411,6,Potential Loyalists
11933,40,2,285.44,4,2,2,422,8,Potential Loyalists
11934,33,3,411.71,4,2,2,422,8,Potential Loyalists
11935,54,2,292.98,3,2,2,322,7,Potential Loyalists
11936,22,1,39.53,4,1,1,411,6,Potential Loyalists
11937,75,3,258.81,3,2,2,322,7,Potential Loyalists
11938,28,2,153.78,4,2,1,421,7,Potential Loyalists
11939,36,3,270.95,4,2,2,422,8,Potential Loyalists
11940,96,2,104.18,3,2,1,321,6,Potential Loyalists
11941,86,1,146.88,3,1,1,311,5,Potential Loyalists
11942,35,2,101.52,4,2,1,421,7,Potential Loyalists
11943,57,2,233.49,3,2,2,322,7,Potential Loyalists
11944,124,1,117.21,2,1,1,211,4,About To Sleep
11945,34,3,524.99,4,2,2,422,8,Potential Loyalists
11946,26,2,117.52,4,2,1,421,7,Potential Loyalists
11947,70,1,53.6,3,1,1,311,5,Potential Loyalists
11948,68,3,163.17,3,2,1,321,6,Potential Loyalists
11949,69,2,462.44,3,2,2,322,7,Potential Loyalists
11950,30,3,453.53,4,2,2,422,8,Potential Loyalists
11951,59,3,629.87,3,2,2,322,7,Potential Loyalists
11952,65,3,222.2,3,2,1,321,6,Potential Loyalists
11953,37,3,234.61,4,2,2,422,8,Potential Loyalists
11954,58,1,65.7,3,1,1,311,5,Potential Loyalists
11955,58,1,316.89,3,1,2,312,6,Potential Loyalists
11956,58,1,27.0,3,1,1,311,5,Potential Loyalists
11957,30,2,200.7,4,2,1,421,7,Potential Loyalists
11958,43,2,163.65,4,2,1,421,7,Potential Loyalists
11959,63,3,366.88,3,2,2,322,7,Potential Loyalists
11960,59,3,96.69,3,2,1,321,6,Potential Loyalists
11961,33,1,137.12,4,1,1,411,6,Potential Loyalists
11962,24,1,21.31,4,1,1,411,6,Potential Loyalists
11963,103,2,469.68,2,2,2,222,6,About To Sleep
11964,59,1,232.44,3,1,2,312,6,Potential Loyalists
11965,55,2,275.97,3,2,2,322,7,Potential Loyalists
11966,57,1,49.37,3,1,1,311,5,Potential Loyalists
11967,44,3,606.8,4,2,2,422,8,Potential Loyalists
11968,134,1,186.38,2,1,1,211,4,About To Sleep
11969,51,3,225.7,3,2,2,322,7,Potential Loyalists
11970,67,1,157.47,3,1,1,311,5,Potential Loyalists
11971,37,2,199.2,4,2,1,421,7,Potential Loyalists
11972,55,3,139.43,3,2,1,321,6,Potential Loyalists
11973,33,3,300.56,4,2,2,422,8,Potential Loyalists
11974,55,3,182.76,3,2,1,321,6,Potential Loyalists
11975,47,2,222.98,4,2,1,421,7,Potential Loyalists
11976,28,2,200.29,4,2,1,421,7,Potential Loyalists
11977,79,2,215.9,3,2,1,321,6,Potential Loyalists
11978,65,2,239.21,3,2,2,322,7,Potential Loyalists
11979,99,1,201.6,3,1,1,311,5,Potential Loyalists
11980,79,1,50.25,3,1,1,311,5,Potential Loyalists
11981,49,3,369.88,3,2,2,322,7,Potential Loyalists
11982,66,1,75.44,3,1,1,311,5,Potential Loyalists
11983,35,3,826.0,4,2,3,423,9,Potential Loyalists
11984,52,1,74.99,3,1,1,311,5,Potential Loyalists
11985,53,1,61.62,3,1,1,311,5,Potential Loyalists
11986,32,2,311.85,4,2,2,422,8,Potential Loyalists
11987,73,1,62.27,3,1,1,311,5,Potential Loyalists
11988,37,1,69.66,4,1,1,411,6,Potential Loyalists
11989,43,2,161.8,4,2,1,421,7,Potential Loyalists
11990,87,3,491.79,3,2,2,322,7,Potential Loyalists
11991,25,2,162.6,4,2,1,421,7,Potential Loyalists
11992,40,2,365.4,4,2,2,422,8,Potential Loyalists
11993,57,2,425.84,3,2,2,322,7,Potential Loyalists
11994,126,1,300.4,2,1,2,212,5,About To Sleep
11995,116,1,509.68,2,1,2,212,5,About To Sleep
11996,60,3,144.77,3,2,1,321,6,Potential Loyalists
11997,41,3,185.4,4,2,1,421,7,Potential Loyalists
11998,72,1,81.9,3,1,1,311,5,Potential Loyalists
11999,83,1,174.61,3,1,1,311,5,Potential Loyalists
12000,30,1,86.24,4,1,1,411,6,Potential Loyalists
12001,30,2,278.92,4,2,2,422,8,Potential Loyalists
12002,60,2,316.62,3,2,2,322,7,Potential Loyalists
12003,37,2,513.54,4,2,2,422,8,Potential Loyalists
12004,33,2,71.36,4,2,1,421,7,Potential Loyalists
12005,63,2,117.9,3,2,1,321,6,Potential Loyalists
12006,44,2,154.35,4,2,1,421,7,Potential Loyalists
12007,51,2,591.47,3,2,2,322,7,Potential Loyalists
12008,54,2,410.75,3,2,2,322,7,Potential Loyalists
12009,68,3,533.14,3,2,2,322,7,Potential Loyalists
12010,53,3,279.52,3,2,2,322,7,Potential Loyalists
12011,53,3,346.08,3,2,2,322,7,Potential Loyalists
12012,127,2,281.06,2,2,2,222,6,About To Sleep
12013,27,3,308.0,4,2,2,422,8,Potential Loyalists
12014,40,3,356.96,4,2,2,422,8,Potential Loyalists
12015,27,1,72.9,4,1,1,411,6,Potential Loyalists
12016,29,3,334.54,4,2,2,422,8,Potential Loyalists
12017,29,2,444.86,4,2,2,422,8,Potential Loyalists
12018,44,2,172.74,4,2,1,421,7,Potential Loyalists
12019,56,2,267.02,3,2,2,322,7,Potential Loyalists
12020,66,1,20.6,3,1,1,311,5,Potential Loyalists
12021,19,2,380.36,5,2,2,522,9,Potential Loyalists
12022,24,3,369.02,4,2,2,422,8,Potential Loyalists
12023,23,2,541.68,4,2,2,422,8,Potential Loyalists
12024,48,1,98.47,3,1,1,311,5,Potential Loyalists
12025,38,3,447.49,4,2,2,422,8,Potential Loyalists
12026,48,1,65.03,3,1,1,311,5,Potential Loyalists
12027,63,1,41.92,3,1,1,311,5,Potential Loyalists
12028,112,2,277.01,2,2,2,222,6,About To Sleep
12029,38,2,295.54,4,2,2,422,8,Potential Loyalists
12030,140,3,453.7,2,2,2,222,6,About To Sleep
12031,35,2,101.62,4,2,1,421,7,Potential Loyalists
12032,39,1,74.46,4,1,1,411,6,Potential Loyalists
12033,110,2,102.0,2,2,1,221,5,About To Sleep
12034,38,2,168.82,4,2,1,421,7,Potential Loyalists
12035,26,3,713.32,4,2,2,422,8,Potential Loyalists
12036,91,1,56.77,3,1,1,311,5,Potential Loyalists
12037,50,2,324.85,3,2,2,322,7,Potential Loyalists
12038,58,3,559.39,3,2,2,322,7,Potential Loyalists
12039,30,3,362.08,4,2,2,422,8,Potential Loyalists
12040,133,1,72.96,2,1,1,211,4,About To Sleep
12041,49,2,304.03,3,2,2,322,7,Potential Loyalists
12042,63,3,281.66,3,2,2,322,7,Potential Loyalists
12043,27,2,347.36,4,2,2,422,8,Potential Loyalists
12044,111,1,352.77,2,1,2,212,5,About To Sleep
12045,35,3,167.52,4,2,1,421,7,Potential Loyalists
12046,75,1,143.86,3,1,1,311,5,Potential Loyalists
12047,29,1,72.66,4,1,1,411,6,Potential Loyalists
12048,42,1,46.14,4,1,1,411,6,Potential Loyalists
12049,40,2,162.5,4,2,1,421,7,Potential Loyalists
12050,28,2,144.27,4,2,1,421,7,Potential Loyalists
12051,110,3,294.73,2,2,2,222,6,About To Sleep
12052,88,1,132.48,3,1,1,311,5,Potential Loyalists
12053,19,1,31.59,5,1,1,511,7,Potential Loyalists
12054,26,3,739.72,4,2,2,422,8,Potential Loyalists
12055,23,3,598.9,4,2,2,422,8,Potential Loyalists
12056,30,2,188.94,4,2,1,421,7,Potential Loyalists
12057,61,3,203.09,3,2,1,321,6,Potential Loyalists
12058,65,1,220.69,3,1,1,311,5,Potential Loyalists
12059,104,2,249.06,2,2,2,222,6,About To Sleep
12060,54,3,201.01,3,2,1,321,6,Potential Loyalists
12061,52,3,141.47,3,2,1,321,6,Potential Loyalists
12062,51,2,220.63,3,2,1,321,6,Potential Loyalists
12063,67,1,193.44,3,1,1,311,5,Potential Loyalists
12064,60,1,174.24,3,1,1,311,5,Potential Loyalists
12065,55,3,404.69,3,2,2,322,7,Potential Loyalists
12066,46,1,64.12,4,1,1,411,6,Potential Loyalists
12067,43,1,52.48,4,1,1,411,6,Potential Loyalists
12068,134,1,204.78,2,1,1,211,4,About To Sleep
12069,81,1,103.83,3,1,1,311,5,Potential Loyalists
12070,61,1,53.79,3,1,1,311,5,Potential Loyalists
12071,79,2,248.71,3,2,2,322,7,Potential Loyalists
12072,131,1,109.79,2,1,1,211,4,About To Sleep
12073,27,3,543.55,4,2,2,422,8,Potential Loyalists
12074,34,2,251.14,4,2,2,422,8,Potential Loyalists
12075,36,3,215.52,4,2,1,421,7,Potential Loyalists
12076,24,3,195.55,4,2,1,421,7,Potential Loyalists
12077,67,2,237.87,3,2,2,322,7,Potential Loyalists
12078,71,3,240.69,3,2,2,322,7,Potential Loyalists
12079,62,2,309.62,3,2,2,322,7,Potential Loyalists
12080,254,3,967.52,1,2,3,123,6,At Risk
12081,163,3,1025.59,2,2,3,223,7,At Risk
12082,154,5,613.55,2,3,2,232,7,At Risk
12083,121,3,1057.53,2,2,3,223,7,At Risk
12084,140,3,744.55,2,2,2,222,6,About To Sleep
12085,92,4,2214.6,3,3,3,333,9,Potential Loyalists
12086,67,5,1049.07,3,3,3,333,9,Potential Loyalists
12087,60,5,2709.93,3,3,3,333,9,Potential Loyalists
12088,74,5,989.39,3,3,3,333,9,Potential Loyalists
12089,152,3,416.45,2,2,2,222,6,About To Sleep
12090,84,3,1275.75,3,2,3,323,8,Potential Loyalists
12091,101,4,1282.98,3,3,3,333,9,Potential Loyalists
12092,59,6,1064.53,3,3,3,333,9,Potential Loyalists
12093,85,6,1236.11,3,3,3,333,9,Potential Loyalists
12094,57,6,1970.56,3,3,3,333,9,Potential Loyalists
12095,77,4,1540.88,3,3,3,333,9,Potential Loyalists
12096,52,6,2240.57,3,3,3,333,9,Potential Loyalists
12097,279,3,113.81,1,2,1,121,4,Hibernating
12098,94,4,1415.93,3,3,3,333,9,Potential Loyalists
12099,92,4,1248.33,3,3,3,333,9,Potential Loyalists
12100,95,6,2208.34,3,3,3,333,9,Potential Loyalists
12101,139,5,1032.8,2,3,3,233,8,At Risk
12102,79,4,1236.9,3,3,3,333,9,Potential Loyalists
12103,215,3,762.23,1,2,2,122,5,At Risk
12104,163,3,1142.85,2,2,3,223,7,At Risk
12105,107,3,574.6,2,2,2,222,6,About To Sleep
12106,95,6,2530.03,3,3,3,333,9,Potential Loyalists
12107,78,3,356.47,3,2,2,322,7,Potential Loyalists
12108,101,3,594.83,3,2,2,322,7,Potential Loyalists
12109,96,6,1485.12,3,3,3,333,9,Potential Loyalists
12110,65,5,1256.16,3,3,3,333,9,Potential Loyalists
12111,130,6,1779.94,2,3,3,233,8,At Risk
12112,65,4,1341.26,3,3,3,333,9,Potential Loyalists
12113,63,3,759.83,3,2,2,322,7,Potential Loyalists
12114,73,5,1994.5,3,3,3,333,9,Potential Loyalists
12115,97,4,1899.99,3,3,3,333,9,Potential Loyalists
12116,151,3,1101.95,2,2,3,223,7,At Risk
12117,129,4,979.64,2,3,3,233,8,At Risk
12118,93,6,2557.94,3,3,3,333,9,Potential Loyalists
12119,40,4,1264.9,4,3,3,433,10,Loyal Customers
12120,82,5,2131.48,3,3,3,333,9,Potential Loyalists
12121,140,4,258.14,2,3,2,232,7,At Risk
12122,78,5,1353.26,3,3,3,333,9,Potential Loyalists
12123,75,6,4466.33,3,3,4,334,10,Others
12124,70,4,1092.96,3,3,3,333,9,Potential Loyalists
12125,54,3,436.75,3,2,2,322,7,Potential Loyalists
12126,69,6,1070.23,3,3,3,333,9,Potential Loyalists
12127,87,6,1894.59,3,3,3,333,9,Potential Loyalists
12128,131,3,1059.09,2,2,3,223,7,At Risk
12129,125,6,1337.08,2,3,3,233,8,At Risk
12130,92,4,939.6,3,3,3,333,9,Potential Loyalists
12131,67,6,1843.63,3,3,3,333,9,Potential Loyalists
12132,104,4,671.15,2,3,2,232,7,At Risk
12133,176,4,2749.23,2,3,3,233,8,At Risk
12134,84,6,1060.44,3,3,3,333,9,Potential Loyalists
12135,79,5,1066.24,3,3,3,333,9,Potential Loyalists
12136,106,3,875.59,2,2,3,223,7,At Risk
12137,155,3,637.7,2,2,2,222,6,About To Sleep
12138,93,6,604.36,3,3,2,332,8,Potential Loyalists
12139,56,3,1269.37,3,2,3,323,8,Potential Loyalists
12140,103,4,558.71,2,3,2,232,7,At Risk
12141,75,3,590.26,3,2,2,322,7,Potential Loyalists
12142,188,4,1866.15,2,3,3,233,8,At Risk
12143,104,5,1309.95,2,3,3,233,8,At Risk
12144,86,5,1866.41,3,3,3,333,9,Potential Loyalists
12145,135,4,2098.27,2,3,3,233,8,At Risk
12146,120,5,1574.62,2,3,3,233,8,At Risk
12147,81,3,737.67,3,2,2,322,7,Potential Loyalists
12148,103,3,848.26,2,2,3,223,7,At Risk
12149,76,3,638.91,3,2,2,322,7,Potential Loyalists
12150,63,6,1048.42,3,3,3,333,9,Potential Loyalists
12151,68,3,632.26,3,2,2,322,7,Potential Loyalists
12152,73,6,1461.09,3,3,3,333,9,Potential Loyalists
12153,96,4,821.2,3,3,3,333,9,Potential Loyalists
12154,109,4,745.73,2,3,2,232,7,At Risk
12155,226,3,388.29,1,2,2,122,5,At Risk
12156,46,3,923.73,4,2,3,423,9,Potential Loyalists
12157,113,5,912.66,2,3,3,233,8,At Risk
12158,55,6,1970.34,3,3,3,333,9,Potential Loyalists
12159,88,5,1615.66,3,3,3,333,9,Potential Loyalists
12160,122,6,849.25,2,3,3,233,8,At Risk
12161,97,3,542.38,3,2,2,322,7,Potential Loyalists
12162,105,6,910.65,2,3,3,233,8,At Risk
12163,94,4,1462.98,3,3,3,333,9,Potential Loyalists
12164,125,5,689.39,2,3,2,232,7,At Risk
12165,193,3,379.2,1,2,2,122,5,At Risk
12166,79,4,1977.15,3,3,3,333,9,Potential Loyalists
12167,90,6,1066.23,3,3,3,333,9,Potential Loyalists
12168,90,4,1103.41,3,3,3,333,9,Potential Loyalists
12169,135,4,1175.13,2,3,3,233,8,At Risk
12170,193,3,1845.75,1,2,3,123,6,At Risk
12171,83,6,995.15,3,3,3,333,9,Potential Loyalists
12172,122,6,2245.36,2,3,3,233,8,At Risk
12173,72,4,586.16,3,3,2,332,8,Potential Loyalists
12174,88,6,1963.12,3,3,3,333,9,Potential Loyalists
12175,111,3,728.74,2,2,2,222,6,About To Sleep
12176,144,5,1117.55,2,3,3,233,8,At Risk
12177,197,4,1114.26,1,3,3,133,7,At Risk
12178,120,6,1386.04,2,3,3,233,8,At Risk
12179,74,3,1196.36,3,2,3,323,8,Potential Loyalists
12180,109,6,1449.76,2,3,3,233,8,At Risk
12181,109,5,1528.07,2,3,3,233,8,At Risk
12182,63,5,1629.0,3,3,3,333,9,Potential Loyalists
12183,150,6,1397.77,2,3,3,233,8,At Risk
12184,149,5,1847.61,2,3,3,233,8,At Risk
12185,91,5,1066.98,3,3,3,333,9,Potential Loyalists
12186,76,5,1531.72,3,3,3,333,9,Potential Loyalists
12187,53,6,1127.57,3,3,3,333,9,Potential Loyalists
12188,145,4,462.38,2,3,2,232,7,At Risk
12189,45,5,1206.13,4,3,3,433,10,Loyal Customers
12190,70,6,868.49,3,3,3,333,9,Potential Loyalists
12191,122,3,482.23,2,2,2,222,6,About To Sleep
12192,43,5,1120.37,4,3,3,433,10,Loyal Customers
12193,112,5,719.01,2,3,2,232,7,At Risk
12194,51,5,1637.42,3,3,3,333,9,Potential Loyalists
12195,84,6,1932.58,3,3,3,333,9,Potential Loyalists
12196,160,4,1402.54,2,3,3,233,8,At Risk
12197,109,5,1157.3,2,3,3,233,8,At Risk
12198,74,4,721.4,3,3,2,332,8,Potential Loyalists
12199,58,6,1083.96,3,3,3,333,9,Potential Loyalists
12200,148,3,904.97,2,2,3,223,7,At Risk
12201,117,3,780.59,2,2,2,222,6,About To Sleep
12202,79,3,494.2,3,2,2,322,7,Potential Loyalists
12203,63,6,1781.6,3,3,3,333,9,Potential Loyalists
12204,69,5,1901.0,3,3,3,333,9,Potential Loyalists
12205,71,4,473.69,3,3,2,332,8,Potential Loyalists
12206,55,4,1370.47,3,3,3,333,9,Potential Loyalists
12207,99,3,467.28,3,2,2,322,7,Potential Loyalists
12208,119,3,1490.77,2,2,3,223,7,At Risk
12209,99,4,734.04,3,3,2,332,8,Potential Loyalists
12210,75,6,1008.49,3,3,3,333,9,Potential Loyalists
12211,108,6,1370.3,2,3,3,233,8,At Risk
12212,125,3,581.35,2,2,2,222,6,About To Sleep
12213,104,5,755.86,2,3,2,232,7,At Risk
12214,61,5,1501.9,3,3,3,333,9,Potential Loyalists
12215,144,5,1700.55,2,3,3,233,8,At Risk
12216,142,3,403.38,2,2,2,222,6,About To Sleep
12217,53,5,389.53,3,3,2,332,8,Potential Loyalists
12218,90,3,724.68,3,2,2,322,7,Potential Loyalists
12219,75,4,730.97,3,3,2,332,8,Potential Loyalists
12220,100,5,1106.88,3,3,3,333,9,Potential Loyalists
12221,58,4,1151.27,3,3,3,333,9,Potential Loyalists
12222,56,3,554.82,3,2,2,322,7,Potential Loyalists
12223,106,3,859.47,2,2,3,223,7,At Risk
12224,172,3,831.52,2,2,3,223,7,At Risk
12225,77,4,1140.64,3,3,3,333,9,Potential Loyalists
12226,214,3,266.13,1,2,2,122,5,At Risk
12227,84,5,1324.28,3,3,3,333,9,Potential Loyalists
12228,75,6,769.1,3,3,2,332,8,Potential Loyalists
12229,85,3,1381.6,3,2,3,323,8,Potential Loyalists
12230,89,4,1513.57,3,3,3,333,9,Potential Loyalists
12231,54,5,1646.04,3,3,3,333,9,Potential Loyalists
12232,72,4,1186.98,3,3,3,333,9,Potential Loyalists
12233,90,4,657.07,3,3,2,332,8,Potential Loyalists
12234,64,4,890.65,3,3,3,333,9,Potential Loyalists
12235,43,3,1202.73,4,2,3,423,9,Potential Loyalists
12236,76,3,645.43,3,2,2,322,7,Potential Loyalists
12237,110,6,1239.99,2,3,3,233,8,At Risk
12238,65,6,1863.91,3,3,3,333,9,Potential Loyalists
12239,47,4,684.32,4,3,2,432,9,Potential Loyalists
12240,128,5,1603.63,2,3,3,233,8,At Risk
12241,104,4,848.96,2,3,3,233,8,At Risk
12242,54,5,967.73,3,3,3,333,9,Potential Loyalists
12243,71,3,575.51,3,2,2,322,7,Potential Loyalists
12244,69,6,2945.33,3,3,4,334,10,Others
12245,66,4,756.96,3,3,2,332,8,Potential Loyalists
12246,164,3,469.82,2,2,2,222,6,About To Sleep
12247,53,6,2345.57,3,3,3,333,9,Potential Loyalists
12248,69,4,617.1,3,3,2,332,8,Potential Loyalists
12249,111,6,1311.43,2,3,3,233,8,At Risk
12250,110,4,563.0,2,3,2,232,7,At Risk
12251,66,6,1937.03,3,3,3,333,9,Potential Loyalists
12252,129,6,1261.52,2,3,3,233,8,At Risk
12253,49,4,751.18,3,3,2,332,8,Potential Loyalists
12254,76,3,337.7,3,2,2,322,7,Potential Loyalists
12255,143,6,1488.37,2,3,3,233,8,At Risk
12256,72,4,1443.23,3,3,3,333,9,Potential Loyalists
12257,94,5,1806.68,3,3,3,333,9,Potential Loyalists
12258,85,5,1496.86,3,3,3,333,9,Potential Loyalists
12259,110,4,860.02,2,3,3,233,8,At Risk
12260,83,6,2386.35,3,3,3,333,9,Potential Loyalists
12261,114,4,1299.26,2,3,3,233,8,At Risk
12262,60,4,495.5,3,3,2,332,8,Potential Loyalists
12263,68,6,2243.73,3,3,3,333,9,Potential Loyalists
12264,183,5,1300.66,2,3,3,233,8,At Risk
12265,63,4,617.24,3,3,2,332,8,Potential Loyalists
12266,159,5,583.89,2,3,2,232,7,At Risk
12267,78,5,1175.3,3,3,3,333,9,Potential Loyalists
12268,54,5,1183.8,3,3,3,333,9,Potential Loyalists
12269,109,4,1253.84,2,3,3,233,8,At Risk
12270,92,3,820.41,3,2,3,323,8,Potential Loyalists
12271,80,4,837.46,3,3,3,333,9,Potential Loyalists
12272,145,4,821.48,2,3,3,233,8,At Risk
12273,48,6,2085.38,3,3,3,333,9,Potential Loyalists
12274,154,4,600.99,2,3,2,232,7,At Risk
12275,54,4,988.1,3,3,3,333,9,Potential Loyalists
12276,92,3,848.81,3,2,3,323,8,Potential Loyalists
12277,76,5,1081.75,3,3,3,333,9,Potential Loyalists
12278,170,4,864.44,2,3,3,233,8,At Risk
12279,66,5,1339.08,3,3,3,333,9,Potential Loyalists
12280,159,3,576.48,2,2,2,222,6,About To Sleep
12281,142,4,1333.51,2,3,3,233,8,At Risk
12282,64,3,573.68,3,2,2,322,7,Potential Loyalists
12283,73,3,259.46,3,2,2,322,7,Potential Loyalists
12284,81,3,863.34,3,2,3,323,8,Potential Loyalists
12285,46,6,1715.19,4,3,3,433,10,Loyal Customers
12286,75,5,2096.8,3,3,3,333,9,Potential Loyalists
12287,101,6,850.48,3,3,3,333,9,Potential Loyalists
12288,59,6,2209.76,3,3,3,333,9,Potential Loyalists
12289,43,5,762.53,4,3,2,432,9,Potential Loyalists
12290,68,4,2129.9,3,3,3,333,9,Potential Loyalists
12291,83,6,1959.62,3,3,3,333,9,Potential Loyalists
12292,117,3,1665.08,2,2,3,223,7,At Risk
12293,98,4,719.97,3,3,2,332,8,Potential Loyalists
12294,51,4,875.01,3,3,3,333,9,Potential Loyalists
12295,66,3,1044.31,3,2,3,323,8,Potential Loyalists
12296,102,6,1572.21,2,3,3,233,8,At Risk
12297,95,4,1434.87,3,3,3,333,9,Potential Loyalists
12298,52,5,1818.4,3,3,3,333,9,Potential Loyalists
12299,51,5,2290.13,3,3,3,333,9,Potential Loyalists
12300,51,5,1641.83,3,3,3,333,9,Potential Loyalists
12301,99,6,729.95,3,3,2,332,8,Potential Loyalists
12302,82,4,614.89,3,3,2,332,8,Potential Loyalists
12303,181,3,823.37,2,2,3,223,7,At Risk
12304,90,3,603.02,3,2,2,322,7,Potential Loyalists
12305,47,4,1275.75,4,3,3,433,10,Loyal Customers
12306,102,3,726.17,2,2,2,222,6,About To Sleep
12307,91,4,920.19,3,3,3,333,9,Potential Loyalists
12308,104,5,3089.46,2,3,4,234,9,At Risk
12309,110,5,1203.51,2,3,3,233,8,At Risk
12310,142,5,2111.06,2,3,3,233,8,At Risk
12311,47,6,1999.2,4,3,3,433,10,Loyal Customers
12312,168,3,759.73,2,2,2,222,6,About To Sleep
12313,57,5,1561.26,3,3,3,333,9,Potential Loyalists
12314,122,6,1597.01,2,3,3,233,8,At Risk
12315,58,6,955.42,3,3,3,333,9,Potential Loyalists
12316,76,5,1239.98,3,3,3,333,9,Potential Loyalists
12317,71,6,1961.39,3,3,3,333,9,Potential Loyalists
12318,95,6,1573.51,3,3,3,333,9,Potential Loyalists
12319,70,6,2973.15,3,3,4,334,10,Others
12320,85,3,816.44,3,2,3,323,8,Potential Loyalists
12321,77,4,1331.86,3,3,3,333,9,Potential Loyalists
12322,67,5,636.33,3,3,2,332,8,Potential Loyalists
12323,96,4,1114.8,3,3,3,333,9,Potential Loyalists
12324,167,3,1177.12,2,2,3,223,7,At Risk
12325,52,4,1164.75,3,3,3,333,9,Potential Loyalists
12326,82,4,1004.4,3,3,3,333,9,Potential Loyalists
12327,74,5,2912.46,3,3,4,334,10,Others
12328,82,5,1382.49,3,3,3,333,9,Potential Loyalists
12329,74,5,1161.42,3,3,3,333,9,Potential Loyalists
12330,64,5,885.29,3,3,3,333,9,Potential Loyalists
12331,102,5,2719.62,2,3,3,233,8,At Risk
12332,52,4,1852.22,3,3,3,333,9,Potential Loyalists
12333,66,4,1392.71,3,3,3,333,9,Potential Loyalists
12334,90,4,1431.91,3,3,3,333,9,Potential Loyalists
12335,137,5,2795.72,2,3,3,233,8,At Risk
12336,147,4,583.49,2,3,2,232,7,At Risk
12337,68,6,2309.39,3,3,3,333,9,Potential Loyalists
12338,67,5,1568.22,3,3,3,333,9,Potential Loyalists
12339,118,5,2097.76,2,3,3,233,8,At Risk
12340,110,4,423.42,2,3,2,232,7,At Risk
12341,52,6,1374.48,3,3,3,333,9,Potential Loyalists
12342,92,6,1539.07,3,3,3,333,9,Potential Loyalists
12343,67,5,770.39,3,3,2,332,8,Potential Loyalists
12344,65,5,701.12,3,3,2,332,8,Potential Loyalists
12345,91,4,1273.93,3,3,3,333,9,Potential Loyalists
12346,89,5,1581.61,3,3,3,333,9,Potential Loyalists
12347,110,5,1043.43,2,3,3,233,8,At Risk
12348,128,5,1563.21,2,3,3,233,8,At Risk
12349,103,6,1751.22,2,3,3,233,8,At Risk
12350,137,3,1082.02,2,2,3,223,7,At Risk
12351,80,6,1112.24,3,3,3,333,9,Potential Loyalists
12352,48,3,1022.07,3,2,3,323,8,Potential Loyalists
12353,86,4,578.39,3,3,2,332,8,Potential Loyalists
12354,106,4,620.68,2,3,2,232,7,At Risk
12355,110,6,945.12,2,3,3,233,8,At Risk
12356,86,3,977.41,3,2,3,323,8,Potential Loyalists
12357,221,3,235.62,1,2,2,122,5,At Risk
12358,53,4,519.26,3,3,2,332,8,Potential Loyalists
12359,134,5,1312.81,2,3,3,233,8,At Risk
12360,53,3,765.74,3,2,2,322,7,Potential Loyalists
12361,104,3,1503.93,2,2,3,223,7,At Risk
12362,54,6,672.85,3,3,2,332,8,Potential Loyalists
12363,118,4,1259.87,2,3,3,233,8,At Risk
12364,93,5,1187.18,3,3,3,333,9,Potential Loyalists
12365,64,5,1240.49,3,3,3,333,9,Potential Loyalists
12366,62,3,706.72,3,2,2,322,7,Potential Loyalists
12367,149,4,1414.17,2,3,3,233,8,At Risk
12368,182,5,675.98,2,3,2,232,7,At Risk
12369,57,6,2010.37,3,3,3,333,9,Potential Loyalists
12370,150,4,798.97,2,3,3,233,8,At Risk
12371,123,6,1998.07,2,3,3,233,8,At Risk
12372,117,4,1231.12,2,3,3,233,8,At Risk
12373,52,5,1174.18,3,3,3,333,9,Potential Loyalists
12374,58,4,746.84,3,3,2,332,8,Potential Loyalists
12375,67,5,1560.24,3,3,3,333,9,Potential Loyalists
12376,87,5,995.45,3,3,3,333,9,Potential Loyalists
12377,52,5,1892.71,3,3,3,333,9,Potential Loyalists
12378,109,4,924.08,2,3,3,233,8,At Risk
12379,128,6,1853.84,2,3,3,233,8,At Risk
12380,54,6,1132.79,3,3,3,333,9,Potential Loyalists
12381,68,4,839.48,3,3,3,333,9,Potential Loyalists
12382,75,3,534.81,3,2,2,322,7,Potential Loyalists
12383,71,5,1328.95,3,3,3,333,9,Potential Loyalists
12384,76,5,1266.22,3,3,3,333,9,Potential Loyalists
12385,71,4,619.49,3,3,2,332,8,Potential Loyalists
12386,82,3,837.1,3,2,3,323,8,Potential Loyalists
12387,76,5,1291.02,3,3,3,333,9,Potential Loyalists
12388,97,5,1503.5,3,3,3,333,9,Potential Loyalists
